# {"t_start": 1619446263.5258136, "env_id": "Humanoid-v2"} 
r,l,t
305.434647,60,84.584567
238.000069,47,84.707039
275.153606,60,84.868954
237.715812,52,85.006946
191.318781,38,85.090238
145.464754,31,85.170367
251.924979,52,85.301468
166.5346,33,85.395573
319.68348,59,85.544713
250.35368,48,85.650296
293.699338,57,85.791197
392.867475,77,85.978466
194.507275,41,86.074858
110.738325,22,86.128759
275.093741,54,86.262331
225.922334,46,86.369584
184.491616,37,86.456656
229.523034,45,86.565762
150.466394,31,86.801416
165.543543,33,86.887055
384.348426,76,87.068125
349.664745,64,87.221459
294.11629,58,87.362628
264.561455,54,87.487786
206.452516,42,87.592353
241.883744,53,87.728894
200.581997,42,87.837013
362.10285,71,88.019951
353.653651,71,88.194538
294.52456,61,88.340345
292.254347,56,88.481347
176.06961,38,88.57716
252.988783,55,88.701947
269.555813,53,88.830531
234.196378,47,88.946839
290.291942,59,89.091292
169.414307,32,89.17224
194.133614,40,89.270584
159.795362,32,89.510441
191.042795,39,89.604265
296.45732,62,89.749943
299.346869,62,89.904589
349.813119,70,90.065646
279.294286,54,90.188114
236.585688,47,90.292627
222.144881,44,90.398268
238.78007,50,90.524735
331.602071,67,90.689186
283.56907,57,90.828484
194.935202,38,90.910838
221.105614,46,91.015209
303.712986,59,91.164642
156.668004,33,91.249803
187.183131,36,91.337024
228.03493,43,91.446282
183.396157,37,91.536816
343.047663,74,91.720271
260.704681,52,91.858123
199.394922,41,92.102363
218.641124,46,92.2059
243.837836,52,92.318432
321.416777,61,92.452171
556.010136,110,92.72149
324.340208,71,92.900767
92.992884,19,92.947618
229.436723,44,93.054873
193.974582,42,93.166174
191.465372,38,93.269326
217.446386,41,93.371324
302.015773,60,93.513187
211.229866,42,93.616915
235.482414,45,93.722173
225.45273,51,93.837038
185.06402,36,93.920372
169.598327,36,94.00376
328.471242,62,94.148642
220.371988,44,94.254024
178.431525,36,94.343569
306.088074,55,94.484769
307.335583,58,94.781316
301.291676,57,94.928341
145.73611,32,95.005385
437.292042,84,95.191268
117.115917,23,95.241068
295.423197,66,95.398055
256.550379,51,95.537527
243.305697,52,95.680515
312.001439,58,95.837037
210.164369,41,95.93963
163.397465,32,96.014318
223.490162,44,96.124703
362.894492,72,96.297228
137.879873,27,96.362659
281.393179,53,96.499895
212.822271,43,96.605717
430.186848,81,96.802502
212.854275,43,96.907489
111.234711,22,96.96034
228.753135,48,97.080194
269.02064,54,97.214725
304.383166,59,97.522237
382.360409,70,97.693944
125.135145,25,97.758252
238.726947,50,97.895113
232.976293,50,98.031244
278.012182,52,98.174322
252.967625,49,98.299804
268.214987,52,98.429718
272.350584,56,98.567493
217.507382,42,98.659354
249.617785,48,98.763758
393.291812,80,98.939047
345.029776,64,99.092026
242.678581,49,99.208021
205.432781,43,99.30705
298.120919,57,99.459963
114.215018,23,99.522663
178.159125,37,99.623739
281.597192,61,99.776107
256.589958,51,99.886073
212.260656,47,100.166675
308.165021,58,100.30652
274.005705,57,100.441437
219.199191,45,100.543541
358.393754,70,100.707297
408.799567,86,100.924555
258.114537,55,101.068909
413.803627,89,101.295501
199.450186,40,101.388859
243.485642,50,101.508794
279.9409,56,101.663525
247.177515,47,101.780436
215.025322,45,101.882121
259.705715,56,102.020533
208.954814,40,102.130332
291.93089,59,102.280783
283.012132,52,102.413099
