eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-7.969288730000001,432,0.016488884,0.19921875,-2.2912183,-0.009844212,0.001167581,0.923974484205246,139,284672,657.6426337689991,284672
50.0,-7.713338619999999,433,0.016934264,0.21040039,-2.323483,-0.0075744884,0.0011426305,0.9188337624073029,140,286720,662.367663609999,286720
50.0,-7.26344082,432,0.016309839,0.18867187,-2.3521469,-0.005725665,0.0009253283,0.9288662448525429,141,288768,667.0996856189995,288768
50.0,-7.209991229999999,438,0.016865436,0.1956543,-2.3545954,-0.010633096,0.0012612524,0.9255011826753616,142,290816,671.7679020859978,290816
50.0,-7.803348939999999,428,0.015610931,0.19248047,-2.3655112,-0.009886631,0.0010745211,0.9482217989861965,143,292864,676.5422918090007,292864
50.0,-8.337869849999999,429,0.019477334,0.22929688,-2.3846333,-0.006708435,0.0014966077,0.9181920737028122,144,294912,681.3158783949984,294912
50.0,-8.21015124,426,0.01524816,0.19155273,-2.4067664,-0.008645585,0.0011643769,0.9188323616981506,145,296960,686.1193229669989,296960
50.0,-7.75403356,432,0.014748727,0.18286133,-2.4319472,-0.004768937,0.0011012022,0.9243644699454308,146,299008,690.8511627709995,299008
50.0,-7.50036703,437,0.015309684,0.18930665,-2.4579968,-0.004607668,0.0009879592,0.9264323934912682,147,301056,695.5375618559992,301056
50.0,-7.50477602,432,0.018348308,0.21333008,-2.4677525,-0.008782485,0.0010983368,0.9309819489717484,148,303104,700.2785205109976,303104
50.0,-7.236375499999999,434,0.015595484,0.19311523,-2.47866,-0.0056739403,0.0011071283,0.9198061898350716,149,305152,704.9955190180008,305152
50.0,-7.683161900000001,434,0.019052753,0.21611328,-2.5000403,5.7986606e-05,0.001340369,0.9214390814304352,150,307200,709.7067844329977,307200
50.0,-7.47649632,420,0.013912605,0.18139648,-2.5130315,-0.00586651,0.0009471451,0.9477311335504055,151,309248,714.5759553159987,309248
50.0,-7.564668120000001,422,0.017598014,0.21206054,-2.5282245,-0.0068728467,0.0009467467,0.9286698549985886,152,311296,719.4190139509992,311296
