epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
1307,0.87578994,0.08535233,0.26277095,0.030317655,13080.0,-0.06484852,1.0,13080.0,0.675
1308,0.87578624,0.08535096,0.26277,0.030317282,13090.0,-0.06837494,1.0,13090.0,0.69166666
1309,0.87578326,0.085347645,0.26276922,0.030316332,13100.0,-0.05985071,1.0,13100.0,0.7166667
1310,0.87578195,0.085348524,0.26276904,0.030316591,13110.0,-0.059964377,1.0,13110.0,0.6666667
1311,0.87577724,0.085347325,0.26276785,0.030315876,13120.0,-0.06960275,1.0,13120.0,0.7166667
1312,0.87577504,0.085348286,0.26276723,0.030315911,13130.0,-0.060250282,0.9916666,13130.0,0.675
1313,0.8757787,0.08534943,0.2627682,0.030316556,13140.0,-0.094456755,0.98333335,13140.0,0.68333334
1314,0.8757778,0.08534662,0.262768,0.030315554,13150.0,-0.060698647,1.0,13150.0,0.7166667
1315,0.8757758,0.08534623,0.26276737,0.030315012,13160.0,-0.05544066,1.0,13160.0,0.7083333
1316,0.8757743,0.08534369,0.26276705,0.03031429,13170.0,-0.07007732,1.0,13170.0,0.7333333
1317,0.87577313,0.08534208,0.26276678,0.030314088,13180.0,-0.058010682,1.0,13180.0,0.625
1318,0.8757756,0.085342556,0.2627674,0.030313944,13190.0,-0.06043735,1.0,13190.0,0.65000004
1319,0.8757715,0.08534065,0.26276633,0.030313453,13200.0,-0.070200644,1.0,13200.0,0.72499996
1320,0.87577397,0.08534294,0.2627671,0.030314049,13210.0,-0.06503754,1.0,13210.0,0.72499996
1321,0.87577826,0.08534405,0.26276833,0.030313889,13220.0,-0.063339666,1.0,13220.0,0.75
1322,0.87578225,0.085343175,0.26276934,0.03031382,13230.0,-0.06234643,1.0,13230.0,0.7
1323,0.87577933,0.08534444,0.2627685,0.030314064,13240.0,-0.05834761,1.0,13240.0,0.6666667
1324,0.87577623,0.08534503,0.26276755,0.030314371,13250.0,-0.06555006,1.0,13250.0,0.8
1325,0.8757751,0.08534231,0.26276731,0.030313531,13260.0,-0.06524286,1.0,13260.0,0.6833334
1326,0.87577385,0.08534267,0.2627669,0.030313486,13270.0,-0.082931094,1.0,13270.0,0.7
1327,0.8757728,0.08534097,0.2627667,0.030313274,13280.0,-0.081106074,1.0,13280.0,0.675
1328,0.875772,0.0853425,0.26276645,0.030313438,13290.0,-0.059607077,1.0,13290.0,0.73333335
1329,0.8757743,0.08533966,0.26276705,0.030312752,13300.0,-0.07501348,1.0,13300.0,0.68333334
1330,0.8757777,0.08534229,0.26276803,0.03031314,13310.0,-0.04572596,1.0,13310.0,0.7083333
1331,0.875777,0.085340835,0.26276776,0.030312875,13320.0,-0.05514523,1.0,13320.0,0.7166667
1332,0.875776,0.0853428,0.26276767,0.030313358,13330.0,-0.07639379,1.0,13330.0,0.65000004
1333,0.8757728,0.085344754,0.262767,0.030313814,13340.0,-0.060341846,1.0,13340.0,0.73333335
1334,0.8757722,0.08534503,0.26276687,0.030313432,13350.0,-0.07356771,1.0,13350.0,0.64166665
1335,0.8757741,0.08534499,0.2627675,0.030313423,13360.0,-0.0686128,1.0,13360.0,0.675
1336,0.87577415,0.08534614,0.26276743,0.030313462,13370.0,-0.07040924,1.0,13370.0,0.6916666
1337,0.87577754,0.085344255,0.2627682,0.030313188,13380.0,-0.07543957,1.0,13380.0,0.7083333
1338,0.8757734,0.085342586,0.26276726,0.030312428,13390.0,-0.055719674,1.0,13390.0,0.7166667
1339,0.87577695,0.085342325,0.26276818,0.030312518,13400.0,-0.06598343,1.0,13400.0,0.7166667
1340,0.8757787,0.085344225,0.26276883,0.030312559,13410.0,-0.05795497,1.0,13410.0,0.7749999
1341,0.8757798,0.085342824,0.2627693,0.030312588,13420.0,-0.07803524,1.0,13420.0,0.65000004
1342,0.8757849,0.08534434,0.26277077,0.030313209,13430.0,-0.09025546,0.98333335,13430.0,0.7333333
1343,0.8757899,0.085342765,0.26277202,0.030312544,13440.0,-0.08529694,0.97499996,13440.0,0.6333333
1344,0.8757928,0.08534066,0.26277307,0.03031227,13450.0,-0.1381969,0.94166666,13450.0,0.6166666
1345,0.87579393,0.085341536,0.26277348,0.03031299,13460.0,-0.06038369,1.0,13460.0,0.69166666
1346,0.875801,0.08534417,0.2627753,0.030313363,13470.0,-0.07333147,1.0,13470.0,0.7250001
1347,0.8758034,0.085342616,0.26277602,0.030313363,13480.0,-0.05757455,1.0,13480.0,0.6583333
1348,0.87580043,0.08534455,0.2627752,0.03031384,13490.0,-0.07406028,1.0,13490.0,0.69166666
1349,0.87579936,0.085342586,0.26277477,0.030313501,13500.0,-0.06754443,1.0,13500.0,0.6666666
1350,0.87579626,0.08534354,0.26277396,0.030313442,13510.0,-0.07439009,1.0,13510.0,0.675
1351,0.8758015,0.08534491,0.26277524,0.030313695,13520.0,-0.080519155,1.0,13520.0,0.675
1352,0.8758006,0.085343815,0.26277503,0.03031364,13530.0,-0.07015185,1.0,13530.0,0.6416667
1353,0.87579995,0.08534389,0.2627749,0.030313874,13540.0,-0.079213016,1.0,13540.0,0.65000004
1354,0.87580085,0.08534295,0.2627753,0.030313754,13550.0,-0.053608876,1.0,13550.0,0.65000004
1355,0.8758028,0.085342966,0.26277587,0.030313909,13560.0,-0.07001717,1.0,13560.0,0.65833336
1356,0.87579745,0.08534504,0.2627746,0.030314138,13570.0,-0.06336186,1.0,13570.0,0.65000004
1357,0.8757942,0.085344456,0.2627737,0.030314574,13580.0,-0.064574145,1.0,13580.0,0.675
1358,0.8757849,0.085342534,0.26277128,0.030313676,13590.0,-0.076330796,1.0,13590.0,0.69166666
1359,0.8757871,0.085343115,0.26277223,0.030314082,13600.0,-0.06751176,1.0,13600.0,0.6916666
1360,0.87579054,0.08534495,0.26277316,0.030314237,13610.0,-0.071398884,1.0,13610.0,0.7166667
1361,0.8757875,0.08534205,0.26277262,0.030313507,13620.0,-0.057035472,1.0,13620.0,0.7166667
1362,0.87579054,0.085343115,0.26277354,0.030313725,13630.0,-0.06552017,1.0,13630.0,0.68333334
1363,0.8757901,0.085345276,0.2627736,0.030313859,13640.0,-0.077685624,1.0,13640.0,0.68333334
1364,0.8757901,0.085344635,0.26277357,0.030314079,13650.0,-0.06366349,1.0,13650.0,0.65833336
1365,0.8757923,0.08534374,0.26277405,0.030314023,13660.0,-0.07591728,1.0,13660.0,0.77500004
1366,0.8757891,0.08534303,0.26277325,0.03031372,13670.0,-0.05427601,1.0,13670.0,0.7166667
1367,0.8757877,0.0853436,0.2627729,0.030313486,13680.0,-0.059724927,1.0,13680.0,0.56666666
1368,0.8757898,0.085342936,0.26277322,0.03031312,13690.0,-0.08379421,1.0,13690.0,0.67499995
1369,0.8757904,0.08534325,0.26277322,0.03031359,13700.0,-0.06065354,1.0,13700.0,0.65833336
1370,0.8757865,0.08534294,0.26277202,0.03031303,13710.0,-0.07016143,1.0,13710.0,0.7833333
1371,0.8757841,0.08534026,0.26277143,0.030312756,13720.0,-0.06422264,1.0,13720.0,0.7
1372,0.8757846,0.08533946,0.26277164,0.030312827,13730.0,-0.060967285,1.0,13730.0,0.74166673
1373,0.8757849,0.08534012,0.26277182,0.03031286,13740.0,-0.06478446,1.0,13740.0,0.6916666
1374,0.8757775,0.08533931,0.26276973,0.030312628,13750.0,-0.06546978,1.0,13750.0,0.6166666
1375,0.8757759,0.085337855,0.26276916,0.030312374,13760.0,-0.058386743,1.0,13760.0,0.6833334
1376,0.8757821,0.08533963,0.26277092,0.03031227,13770.0,-0.066953324,1.0,13770.0,0.64166665
1377,0.8757796,0.08533996,0.2627705,0.030312547,13780.0,-0.08216985,1.0,13780.0,0.675
1378,0.87577707,0.08533901,0.26277015,0.03031171,13790.0,-0.0700517,1.0,13790.0,0.575
1379,0.87577873,0.08533808,0.2627706,0.030311426,13800.0,-0.06422963,1.0,13800.0,0.675
1380,0.87577605,0.08534097,0.26276988,0.03031226,13810.0,-0.06337276,1.0,13810.0,0.6666666
1381,0.87577194,0.08534067,0.262769,0.030311937,13820.0,-0.061496824,1.0,13820.0,0.7333333
1382,0.87576914,0.08534113,0.2627681,0.030311653,13830.0,-0.059677303,1.0,13830.0,0.6
1383,0.8757667,0.08534328,0.2627673,0.030312514,13840.0,-0.068391025,1.0,13840.0,0.70000005
1384,0.87576604,0.08534401,0.26276726,0.030312816,13850.0,-0.07139351,1.0,13850.0,0.675
1385,0.87576836,0.085343696,0.26276785,0.030312428,13860.0,-0.06486562,1.0,13860.0,0.73333335
1386,0.8757665,0.085340716,0.26276731,0.030311937,13870.0,-0.087896,1.0,13870.0,0.7083333
1387,0.8757718,0.085341096,0.26276872,0.030311996,13880.0,-0.062380675,1.0,13880.0,0.6916666
1388,0.87577695,0.0853427,0.26277012,0.030312592,13890.0,-0.091804266,1.0,13890.0,0.7916667
