eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
802.83,802.83,453,0.0051372675,0.06645508,1.9419382,-0.0021410154,0.048481833,0.035799503326416016,177,362496,811.1470432059941,362496
807.72,807.72,447,0.003941559,0.04790039,1.9450572,-0.0018603534,0.052032877,-0.018742680549621582,178,364544,815.7245190119938,364544
821.56,821.56,447,0.006773633,0.09277344,1.954415,-0.003833698,0.051068507,-0.004822492599487305,179,366592,820.3035911650004,366592
827.68,827.68,456,0.00364374,0.04121094,1.9651537,-0.0018308092,0.07422381,-0.010066509246826172,180,368640,824.7866098319937,368640
841.09,841.09,447,0.0062758164,0.07875977,1.9754274,-0.0028526897,0.050532937,-0.01428532600402832,181,370688,829.3668384099947,370688
851.44,851.44,441,0.0044324803,0.04926758,1.9854677,-0.0019554065,0.050242305,-0.00442051887512207,182,372736,834.0038051699958,372736
866.0,866.0,440,0.0034811478,0.035058595,1.9926583,-0.0014502874,0.075570956,0.0033576488494873047,183,374784,838.6526966609963,374784
872.24,872.24,450,0.0065296814,0.086523436,2.0006163,-0.0033399402,0.05129417,0.002274632453918457,184,376832,843.2002188929982,376832
877.53,877.53,449,0.007872897,0.109277345,2.0089188,-0.0056227213,0.05104503,0.029420852661132812,185,378880,847.7519321809959,378880
874.31,874.31,432,0.0061147353,0.08203125,2.0151784,-0.00426287,0.07320326,0.03742372989654541,186,380928,852.4886229419935,380928
874.31,874.31,447,0.008822495,0.12651367,2.0186515,-0.0064338846,0.052447297,0.026514649391174316,187,382976,857.0678175919966,382976
874.31,874.31,445,0.0048454446,0.058691405,2.0203428,-0.0026323728,0.053738046,0.00451815128326416,188,385024,861.6628438769985,385024
881.41,881.41,456,0.0038801166,0.044433594,2.0240657,-0.0021053306,0.053316712,0.003164052963256836,189,387072,866.1453482929937,387072
876.64,876.64,450,0.004715358,0.058642577,2.0257711,-0.004568695,0.07843491,-0.009259343147277832,190,389120,870.6947994079965,389120
886.55,886.55,457,0.0067240046,0.09116211,2.0307965,-0.005292037,0.050479464,-0.021474361419677734,191,391168,875.1738954959947,391168
902.52,902.52,438,0.0028747679,0.030029297,2.0378888,0.0002828981,0.05380713,-0.010295271873474121,192,393216,879.8438528509942,393216
907.98,907.98,454,0.0037018359,0.041552734,2.045836,0.00019098211,0.053630132,-0.016354799270629883,193,395264,884.3490732179998,395264
904.99,904.99,444,0.0038250457,0.044140626,2.048355,-0.0028007675,0.094270974,0.0035915374755859375,194,397312,888.9556981159985,397312
913.43,913.43,443,0.0031920243,0.035742186,2.059315,-0.0017038215,0.07626276,0.0020061135292053223,195,399360,893.5765707459941,399360
908.24,908.24,450,0.0025959103,0.023779297,2.0726867,-0.0012134056,0.050620507,0.01495218276977539,196,401408,898.1228913960003,401408
911.54,911.54,440,0.0070362813,0.088378906,2.0746841,-0.0037745223,0.050895344,0.0038231611251831055,197,403456,902.7736957569941,403456
